application_id,challenge_id,startup_id,ground_truth_technology_fit,ground_truth_problem_fit,ground_truth_sector_fit,ground_truth_experience_fit,ground_truth_team_fit,ground_truth_scalability_fit,ground_truth_revenue_fit,ground_truth_location_fit,ground_truth_eligibility,ground_truth_overall_quality
f517917b-7cdf-43b3-abd5-7274d8dd245b,e3af6c35-cd72-4ebe-81d0-a93493f3d4f3,63ead26f-7110-4a05-9216-6cebfa8c357b,30,24.4,1,100,70,30,100,100,False,67.48
d048d6d7-e176-4db2-ab05-92aa7a46b0b8,f7871cd5-f0da-4689-a03c-13ce99935b0b,90150af8-7b9f-4157-b28c-e335a873f57e,100,60.8,12,80,70,60,100,40,False,72.36
4097a1f4-5e08-4ad9-88f8-cfa7cadd92ae,98b18b99-09b1-4480-8e0a-e6b62203a9dc,8b2b67de-97c5-48d0-9943-c4aeab6f271a,0,18.4,1,100,70,30,100,40,False,23.28
5cd5d470-31fd-4f3d-bc75-bfffcb64bdc0,9f5ecb7e-28d4-4647-9117-0726e7eca285,682925d5-9e6f-4acd-81ce-3b8a8b6294ef,0.0,-5.0,0,60,90,100,100,100,False,32.0
0563c381-5728-4446-b65e-adab2d3d5758,6e2f67f9-786d-4e89-ba5e-068c7ddd0b16,5e179167-367f-421f-a9e8-699a1e000e74,50.0,44.0,10,100,70,60,20.0,100,True,55.8
255d08c9-4f04-407f-8f8b-3912b93d5b9b,275c6c42-4302-475f-b7bd-a5bc47571afa,007ace10-1ce1-4078-b60f-65d1015e69bb,0.0,6.0,5,100,50,30,100,100,False,33.2
0b0038ff-4b03-4bc0-baa6-4c6cdbf11952,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,23f76d13-d2cf-4e86-b342-aa41e69f3747,0.0,-3.4,14,100,50,60,100,100,False,33.72
35930676-1ad7-4c42-b2f1-f659e404fc18,b9f04e83-3bb9-41f6-997a-3d6f215e51ef,5d0e4798-9647-4120-9c7a-a150ca79f0dc,0.0,2.6,19,100,50,100,100,100,False,37.42
1acbafb2-bc37-4c54-8425-8431d581e6b3,499c8955-5d2a-4cc3-b2cd-8759992b46c0,acabbdd9-aa2e-4593-8257-e8413fc150e9,0.0,7.0,10,100,70,100,100,100,False,59.4
ac95a0dd-7df0-4656-b8e2-3fead09efef1,e528eb83-f214-4ffd-8fdd-d075a3c70218,24e3e501-473c-4fb0-9b26-1eaef1f8749d,33.33,16.8,7,100,50,30,100,100,True,45.56
9e01236f-da08-4922-a004-6a00c40f544b,de712609-885c-48be-b204-a2f8998b2e4a,d6ecda33-25a5-463f-a586-d7434492e3a5,0.0,12.2,18,100,90,30,100,100,False,39.74
7dcfd92c-0989-42ef-a7b7-abba5ffe9b61,e1bfb432-bb1b-46f0-a4e4-76cce968e7b1,86bee6a9-b02f-4be3-bde3-aa90ca150dd1,0.0,-5.0,5,80,90,60,100,40,False,30.5
a3de6bdb-30e5-4724-85cf-f34a95a60821,e3fefcef-9bfe-4d2d-aec7-964ff5d7a350,21b2ea32-05d5-4b97-9c8c-e5459dfbc9ac,0.0,5.6,4,100,50,60,100,100,False,34.52
b3738cdc-7f54-44bb-b01d-11651a58e2fb,6b9511fa-630b-46d9-9da9-89a13ef57a3b,733c96ef-e35c-479a-beab-7eeabfc30b04,100,62.8,7,100,70,60,71.0,100,True,76.81
b6cb156b-e59d-4303-9ca4-5973498fad51,92b97765-6f3e-40bb-8e7e-728edd7445a8,1442774a-8387-4b94-8856-cb9613fceb89,100,100,100,100,70,100,100,100,True,97.0
e6310630-cfcd-4741-a6f1-bee3820dbfee,054b0c11-1d61-479f-a466-3a53c02ac41c,8987a633-e360-463e-a923-c5a386d047df,100,64.0,0,80,50,100,100,100,False,74.8
4aaa7ff6-836f-4b34-9994-de68763df167,44f895f3-ab52-4c68-be7b-108a8c8f3740,d0f32c5d-a747-4709-a5b9-f84926c15636,33.33,15.8,2,100,90,60,100,100,True,50.36
719f735e-6322-4ccb-8ed1-3330f91b7f7b,04fc0fbc-3d70-4d3a-87dd-38115c9a01a5,194e9f61-98b4-490e-9ead-ed21700737f5,0.0,-4.8,13,100,50,60,100,100,False,33.34
f3c33511-eae3-4b65-97f5-782d0d258d36,a67da432-3c5a-445d-a9b9-607bb83a9650,778db9e7-4a7c-4b4e-a4f9-5a26e5ce7629,0,24.8,7,100,70,60,100,40,True,27.66
2f1db316-37fe-4c60-a6c7-a57a213e3baf,e3fefcef-9bfe-4d2d-aec7-964ff5d7a350,8987a633-e360-463e-a923-c5a386d047df,0.0,3.2,8,100,50,100,100,100,False,36.44
5d22a379-e313-4ef6-80d6-8bab637fb90a,c8559569-f080-4d3f-b9fb-d404aaeaea5e,7cc12ae4-ccb5-41f2-9701-1f376b25a26e,0,6.4,16,100,90,60,100,100,False,19.88
308264e7-333e-44e7-ac5c-def1e5577bb1,c9ae446d-0cec-4ed8-b1b7-bf7206314550,65814d86-134e-40ff-9ec9-1986faadd78d,0.0,17.0,50,80,90,30,100,100,False,40.9
abac2f95-ea7b-4544-a01d-6cc6bd8a35f2,c8559569-f080-4d3f-b9fb-d404aaeaea5e,5f15af61-c097-455b-ad64-8c1e59a14a8c,0.0,1.8,7,100,50,100,100,100,False,36.06
df5207ab-bcae-483e-923d-38c75d39bd3a,7b33abe6-5813-4f74-a374-5ec39b676bcd,c5b876ea-d566-4609-9e2d-1ed305aa86fb,0.0,-0.2,7,0,50,100,100,40,False,17.66
4b24b78e-b40a-474e-b16d-b0ab7d7a61ea,785d8c39-f63d-4e16-afaf-b4669da59ed7,24340f26-f483-4615-8314-7b86363470e1,33.33,17.6,19,100,90,60,100,100,True,52.42
07236648-0a2a-403b-bdc6-1cd9ff350a9c,20a74af2-72e1-4308-b616-2deecb436d99,81435954-6042-4982-a7f3-bf8a7591e5e2,30,28.0,20,100,70,60,100,100,False,51.6
04d8c395-08a0-4dfc-9065-ad90cf004f57,f8b1c77b-8b1e-4961-a578-e34b18d997e4,3649cb7c-cf88-4ee3-a121-057425eb4948,33.33,35.2,18,60,90,60,0.0,100,False,44.84
fda0f0f8-1729-4d64-b966-fc88ab8a71cb,984f6780-7307-4fd2-bf30-20713f233118,b1828bfa-4cc6-4ada-9d4f-d0a14986a8b5,0.0,2.0,0,80,90,60,76.0,40,False,30.2
99b9571b-4f05-4e20-af63-62c5529b85e5,275c6c42-4302-475f-b7bd-a5bc47571afa,833eb1a5-4478-4bf6-a46c-1e9b01f531ae,0.0,1.0,15,100,50,30,100,100,False,33.2
b9d6ede4-fc30-4f8e-b5b1-0076acf9cf41,4b2f1d6b-5e02-471a-8438-9a86573c870f,5f361dd5-436c-4f95-9de1-b99c78810b84,0.0,14.0,10,80,90,100,100,40,False,36.8
0d99b0eb-97df-4d3a-96e2-3fe117977e0a,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,89344834-1ae9-4789-8c87-91a3032c57af,0.0,13.6,9,100,70,60,20.0,100,False,34.62
3073fe5d-0340-4d7a-90cd-8dfd619841b6,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,450ecd0f-b264-40cd-8878-4f092cd4c6ce,0.0,13.6,19,100,70,100,100,40,False,38.62
353ebd02-0731-473f-897b-af43b8e8ebe6,8b3edffe-86d0-4cdb-8cc0-8b672614e7ff,174d2a2c-2e06-46da-920b-2bb544f47165,50.0,27.6,9,100,50,30,100,100,True,52.92
fb41dee3-8811-4d10-8a8c-29a6e1b1949a,3beb567e-55ca-481a-a6d8-09cc8c0ef3dc,f0707f93-3550-48c0-b628-b2c7ce1512e2,100,75.0,50,80,70,60,100,100,False,82.0
9d9f9ba5-235c-49c5-ab19-9206f3173961,8073490c-13f5-485d-a8ae-d98f07e35552,e488d166-25b0-4e11-a5bb-ccc5c638d000,0.0,12.8,7,100,50,30,100,100,False,34.76
3a933919-371e-430b-8709-e59616e5c0ce,44f895f3-ab52-4c68-be7b-108a8c8f3740,5b814bd9-206d-436f-a9f3-6639f7e327f0,33.33,18.0,20,100,50,30,100,100,True,47.1
e24c1c02-0b19-4f64-b3ab-2677d43f0031,8073490c-13f5-485d-a8ae-d98f07e35552,64dd18e3-27d4-4574-9c26-320b5723bdaf,0.0,14.6,19,100,50,100,100,100,False,59.82
dd282674-25c2-48e5-bc56-abf7b4a2f1f8,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,32f7b98e-27bb-4847-a0e6-6fab6c128f65,33.33,26.6,14,100,50,60,100,40,True,46.72
9a4a8577-9343-4d85-b4cd-5d247242ee95,de712609-885c-48be-b204-a2f8998b2e4a,715a8e54-cb5f-40a5-a8d4-ba6af60155bb,0.0,25.0,50,100,70,60,100,100,False,45.0
37fcd8fa-efab-41c6-b864-f4017cd71ddb,949173bb-98e6-44f5-8862-71f45f0c5487,eb353a92-b08a-48b4-b7dd-8b68fa9a22b3,60,68.0,20,100,70,100,100,100,True,62.6
6479cb85-1476-42c7-a927-344c881e7012,e257edbd-289c-420b-9e7f-fbd7e8aee60e,9e10e843-51a1-4bb7-8a14-e9b83a4d1541,0,5.2,13,100,70,30,100,100,False,15.84
84758fca-7ba7-4a37-a4c3-71f54094242c,ef73ef9f-dc66-486b-b172-14af6d121c0a,263e9336-f9f5-41fc-8672-41b46abda81b,0.0,3.2,3,100,70,30,100,100,False,34.44
1b5ba6b0-ff37-4909-9026-ee474f92e911,66aada82-23bc-4c98-8377-8df01b1d132e,ce94d404-ba08-4deb-a15a-caa07d4ae9cd,50.0,40.2,8,100,90,30,100,100,False,59.34
d2806054-a181-4709-aa22-cd58dd915993,f97cc012-a3a3-460a-ab5d-6b3d5546bf7c,50ec26a5-eb2c-4ba8-b540-0d38e63e5c25,0.0,-1.6,11,100,70,30,100,40,False,31.28
1a5ac9c3-860c-4e95-81d9-b36bf533b4d5,ef73ef9f-dc66-486b-b172-14af6d121c0a,b0ca6ef9-2ce1-47a6-a2f0-c6117aee1c08,0.0,-0.4,9,100,90,100,100,100,False,39.82
405866d8-ecc1-4f6f-b725-d0c9d06be6f1,8dd3b10b-43d2-4148-a68b-2f2d3822a084,b801286a-0531-4605-b29e-9d938c42aa93,0.0,9.6,4,100,50,60,100,100,False,35.32
abfb4401-6c58-4dea-b03a-7028334e1617,34c42a9b-ed9b-4714-90f4-719a0ab75118,753a3fe2-8d72-4b6a-b778-2137ac19d812,0.0,13.0,15,100,90,100,31.0,100,False,59.65
deb8fb01-62bc-4290-8356-6038aba37a7a,66aada82-23bc-4c98-8377-8df01b1d132e,590aad35-b8e6-406e-ac79-7b23a34d58ca,30,62.0,100,100,50,30,100,100,False,62.9
c774fa5d-5622-4829-ad88-58aa1fcf6a1d,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,c7438f93-cb0a-4596-b6c4-d1edf10ad1e5,0.0,11.2,3,100,70,100,100,100,False,39.54
eac48ed2-67a3-4a25-8750-22393024598f,c9ae446d-0cec-4ed8-b1b7-bf7206314550,bb0ea512-07b2-4f99-b53a-40af4c93bf6f,0.0,0.0,20,100,50,60,100,100,False,35.0
2e7f674a-d9af-459f-86c5-33bd9fb0da28,c3525510-84f1-4703-b98a-c6e507b008a2,470ee4c9-aec3-443c-ad67-bf6f8470b0db,50.0,64.0,100,80,90,60,100,100,False,71.8
7786e477-05fe-4bb4-b498-40d8fd5b0d77,5eabc2fb-da29-47cc-a1da-017581b62197,60cb187d-032a-4b8d-97fa-2a8947191b09,0.0,-7.2,2,100,70,60,100,40,False,30.76
4ddf6429-0519-4104-92bc-2673db2f676e,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,caf69984-7852-45a9-8fbb-2fa65c9d3a00,30,22.8,2,100,50,60,100,100,False,66.76
397ad6d2-6841-4383-9cc0-ae948fee4324,5d47c32c-9bdd-4b73-95b2-b9200c65f614,2cc8aba7-9629-479d-bc80-e4437e4e5206,0.0,13.0,50,100,90,100,100,100,False,46.6
eb3f7349-528b-433e-bdae-7a8bfcf1fdd0,341b6bd0-c7b3-4aaa-b60d-b2bb57358376,ff416cf1-7541-40dc-8b3f-884541d5f95d,100,59.4,16,100,50,60,100,100,True,76.48
eb861e85-c583-4c2d-bdbe-9b027a12fa21,81dec053-8422-43eb-a339-fc1bd5b50d1d,d849c349-c957-4fff-a2f8-c2b4505d16ff,30,9.2,3,100,70,100,100,100,False,48.14
860c2b66-368e-4c7f-8477-f83b8d625cad,bdafab8f-2f56-4402-9372-d46f9e7f63f6,3e24b50b-befd-43d3-8d67-7a9696244119,0.0,-3.6,11,80,50,30,100,100,False,28.88
b758a7e4-a8bf-4457-af8d-1520d1e4c611,c4ff8043-795c-4939-8a95-953711753ce9,6ce64310-e85f-42e7-b5f6-0029c520124f,0.0,0.4,1,100,90,30,100,100,False,35.68
7fa2a948-04e4-4934-a183-d60714ed9e60,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,3d23c4f1-82c1-4807-8d0d-45ea09a70a54,0.0,10.6,4,100,70,30,100,100,False,36.02
9f4110b8-5099-4970-852b-195c1d22ccb3,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,2eb276f9-7219-4e40-83d7-c7dc6e9b5272,30,30.6,9,80,90,60,100,100,False,50.02
210a66cc-f5a7-4886-8a3b-22ed14b78038,15652769-6889-45a0-b08f-3263d4450a57,2aba1675-f0d7-4e27-a670-33b3cd494169,0.0,5.0,15,100,90,30,100,100,False,38.0
4de8405f-c6dc-45af-9bd7-ef250acc1880,85a17dc8-2912-45b6-8624-fd81f71a5495,f27de1f5-ec40-4e26-8052-65104903d3d6,33.33,35.2,18,100,90,100,100,100,True,77.84
fa165fde-c6b3-4eec-93d3-df234da1bcbb,e3fefcef-9bfe-4d2d-aec7-964ff5d7a350,2bd93eca-d62f-4e32-86d9-a5028763672f,0,6.8,2,100,70,30,100,100,False,15.06
e7dde7bf-c6e3-4305-9ceb-56ad30de3e1e,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,5fc0e4a5-6e9f-4e81-90a0-d80d7af0ea12,0.0,1.6,19,100,50,60,100,100,False,35.22
d8e0b775-f6c2-453d-85df-e32ecf383dc5,c4ff8043-795c-4939-8a95-953711753ce9,d065acb4-b2a5-42ea-9771-95daa2c0be1f,0.0,1.6,4,100,70,60,100,100,False,35.72
87cb5c60-5cd2-4fbc-8100-1723ccdf5549,4f7ec1ca-4230-4de6-b0a3-47677ae5458e,c4d712be-0fae-4f3e-b37d-6f1af1912f0e,0.0,6.2,8,100,70,30,100,100,False,35.54
be61a9eb-1b59-4610-b24c-355608c92c4d,8dd3b10b-43d2-4148-a68b-2f2d3822a084,3b4cd7e6-9864-4784-accd-37df92bcbd6f,0.0,10.6,4,100,70,60,30.0,100,False,34.02
e54ffffa-5331-4d49-b0f0-5411a3f5ef2d,44f895f3-ab52-4c68-be7b-108a8c8f3740,33673532-e371-40f3-a0b0-432733e03617,0.0,7.0,5,100,50,60,100,100,False,34.9
02bdab54-31fa-4d4e-aad3-72c3a8f2c4b9,926fbdad-d167-4455-8dea-3e5697ddb9c4,87005098-6a0c-4ad9-9135-05497f2e5789,0,6.0,15,100,50,60,100,100,False,15.7
b95e77a0-bcf2-415f-a820-36442376fb2c,81dec053-8422-43eb-a339-fc1bd5b50d1d,d445d31f-4fbf-4bfe-a053-3072de689793,30,29.4,6,100,70,60,34.0,100,False,47.18
bb16c2e4-3bac-4b9b-8f25-bfcca08fa67d,2cf52316-f696-49ec-a725-0b6df727b6b5,e08e1a0a-5ad6-4a94-b45e-57ee3d257dc7,0.0,15.2,18,100,90,30,100,100,False,40.34
de4f80a0-cba6-4357-acf5-1fec78834e0d,af6464d4-e6e9-471d-9c3b-af40fced71c8,95fe8b59-d9af-490f-b19e-13ab91a8535c,0.0,-3.2,12,100,70,100,100,100,False,37.56
b06949d2-745e-49e0-aaef-f947b4a31077,de712609-885c-48be-b204-a2f8998b2e4a,ae2d29b2-3a08-4660-afc1-2ecabbae78ce,0.0,5.4,16,100,90,30,100,100,False,38.18
36e236f7-775f-4133-a9cb-6484c9edea28,4f7ec1ca-4230-4de6-b0a3-47677ae5458e,dc5b409f-6426-423e-9acf-ed9361e6abc4,0.0,3.8,7,100,70,100,52.0,100,False,36.06
298afc34-7431-45ca-beda-74a000b4f77a,df5efbd6-10c0-4314-8631-6cfd8cd96a1a,f0e1ff46-d499-4834-95af-ad652df57be8,0.0,2.0,15,80,90,30,25.0,100,False,30.65
91c5df68-f1d4-4da3-b5ee-d4e01728d9c1,b90cb24f-9d36-494b-97a7-09823f46832b,036928e3-85f9-47ba-9248-f5aa733ceaa5,0.0,-3.2,7,100,70,60,100,100,False,35.06
1b6f5615-8bb0-4b7b-a950-8aa794f248a0,273f72ff-7975-4a29-8788-f7c6ee5beb8e,7ba223f1-3093-45ae-8e60-e2442f5a6aea,0.0,5.6,19,100,70,30,100,100,False,36.52
599781ba-f6df-438e-88cf-65dba6e8cd7d,e3af6c35-cd72-4ebe-81d0-a93493f3d4f3,e0b89025-3c5c-47b7-81b8-5297f5c89d5a,30,19.0,0,100,50,30,100,100,False,44.3
342baa88-9673-4467-8403-b2a47cfe0422,095c62af-346a-471b-8517-5269bcd0cab0,b93e17f2-2166-4be1-abd5-f17b98362380,10.0,22.8,7,100,70,30,100,100,True,33.76
3b48af28-805e-4ca9-8c0f-8ba2f4074b3c,ea929030-c88a-4386-886c-ee28fb327c28,2f6b8eaa-b691-4d41-ad14-756531ecfbee,100,65.0,20,100,70,100,100,100,True,82.0
44cbdd0a-b798-4c23-a20b-ac924b673c45,681d46c3-f91d-44c0-bff1-a526ce5fb88a,db2d8a1f-db0a-44d1-873d-92c041430880,66.67,41.8,17,100,90,60,100,40,True,64.06
7d3d3978-46a8-4e4d-998c-7b1dddf8ceb3,fb56d98c-6731-4608-b01a-053bb3fb8acf,3a584256-8809-44f8-9585-c2e83e1323a2,100,62.2,13,100,50,100,100,40,True,95.74
910c95b3-2322-4b37-b8e7-21c98cd0589c,c6407a8d-c6b5-4631-8445-9fb5474f07c7,b1d71880-726f-485b-8ab4-d877bdd7d2e0,33.33,14.6,9,100,90,60,100,100,True,50.82
64d5d008-a3f5-421b-b297-6c23ef3dced0,129734b4-582b-42d2-b98b-03101cec4267,778db9e7-4a7c-4b4e-a4f9-5a26e5ce7629,0,18.4,16,100,70,60,100,100,False,29.28
64aa5d96-d795-4238-bc72-35d073ad427b,e1bfb432-bb1b-46f0-a4e4-76cce968e7b1,b93e17f2-2166-4be1-abd5-f17b98362380,60,55.4,6,100,70,30,100,100,True,55.18
837e41ec-56f6-4102-a9b4-071e18965023,499c8955-5d2a-4cc3-b2cd-8759992b46c0,b02deb4d-0f60-4248-8438-0e50469c5da1,0.0,50.0,100,100,90,100,100,100,False,59.0
2ba1353c-9999-4404-9125-6238c050fce2,f9c2d49e-1a3c-4523-b4a2-9c92d21096f3,2db56fa3-747c-48a9-b29c-307b0f2135d2,0.0,6.6,14,100,90,100,100,100,False,41.72
066638ed-5700-4f5d-b44f-66b982e557d5,e528eb83-f214-4ffd-8fdd-d075a3c70218,130a45e0-7ec3-4d15-8e77-3ad7035deba0,33.33,16.8,17,100,70,60,100,100,True,50.06
c8c8550d-ed41-4fed-95b7-f4e9b9bc8dea,c6407a8d-c6b5-4631-8445-9fb5474f07c7,fda696a5-ca93-4b05-8c5a-147b30e0a7c8,30,24.0,20,100,50,30,100,100,False,47.3
69b8e7a6-acfe-4840-8653-0a8c61bf6695,4b2f1d6b-5e02-471a-8438-9a86573c870f,b9396b75-e025-4560-86db-13320125825d,33.33,70.0,100,100,70,60,100,40,True,66.0
faaf3194-c2d3-457c-acb5-aa4171dc0e27,7b33abe6-5813-4f74-a374-5ec39b676bcd,b0730ad7-170c-4a71-8881-7b35c403dac5,0,-3.2,7,100,50,60,100,40,False,10.06
8152092c-67eb-4aef-8834-29f1658629ac,e3fefcef-9bfe-4d2d-aec7-964ff5d7a350,bbc6e655-92ec-433f-9514-b3c30a66b759,0,28.6,4,100,50,30,100,100,True,27.62
8707f069-c6c0-4358-aaf8-28c44395a6d8,e7f45d2f-34cb-419a-8270-bf960d8fe50a,ae15c035-df77-4608-9a1d-040d97f762b3,30,36.0,20,100,90,100,20.0,100,False,53.2
0bd3de1f-3236-4b34-b1f8-4f2eb482a622,3beb567e-55ca-481a-a6d8-09cc8c0ef3dc,ff8dbc88-3b16-402e-83a3-79420e45be38,100,65.8,17,100,50,100,7.0,100,True,75.21
29b863ce-0e64-4b13-99ee-e46b56eecc80,273f72ff-7975-4a29-8788-f7c6ee5beb8e,778db9e7-4a7c-4b4e-a4f9-5a26e5ce7629,0,-0.6,16,100,70,60,100,100,False,16.48
e39f4915-61f9-4908-8999-1f7e7b471d37,20a74af2-72e1-4308-b616-2deecb436d99,74b85d89-3c21-4571-9054-2d3c8f3f54e2,0.0,8.0,15,100,70,30,100,100,False,36.6
2d6c12b5-b779-41c2-8638-26376ff20065,984f6780-7307-4fd2-bf30-20713f233118,0066d23d-5a04-48ce-949c-5a07274c0ea8,0.0,37.0,100,80,50,30,100,100,False,45.9
036c6db0-5c34-4add-bb95-d3e61a8bc6e0,df5efbd6-10c0-4314-8631-6cfd8cd96a1a,71af496d-23ca-4c20-b546-89d33ca3f889,0.0,16.0,20,100,70,60,100,100,False,40.2
0387fd2c-dd3b-41db-b2f6-f9238a5e478f,61370f10-eee0-4038-868d-5f5c912b2943,4636b828-6961-40c3-abce-016e73bddd73,0.0,6.4,16,100,70,30,30.0,100,False,32.88
ce20dceb-97e7-4b55-9b95-ad162052bc2f,6649f2a7-84f5-4e94-88b8-38afab9d76f7,50ad780e-07d0-4cbf-b2fb-a9eadca1e5c8,100,58.4,1,100,90,30,100,100,True,77.28
70ed1984-0e7c-4945-ada6-2d30a4070bd6,698cd44e-b2d1-4a5a-9ddf-8a6e6c5867f9,565ff821-2ce3-49c0-b8a4-249bc9ff887a,33.33,23.4,11,80,90,30,11.0,100,False,43.83
66834661-8eb7-4a6d-a363-d2a6dc153860,6b9511fa-630b-46d9-9da9-89a13ef57a3b,b801286a-0531-4605-b29e-9d938c42aa93,0.0,11.0,20,100,50,60,100,100,False,37.2
efd42636-f36a-451a-8cf9-8e73fdcc6c9e,84c1d83e-8cf0-4211-b561-68cb9dd7af42,9d20ed74-b2c3-46a7-9f2d-5e00430660bd,0.0,11.6,4,80,50,60,100,100,False,32.72
7d25dd30-0e8b-4b54-a31e-8ff206b452a4,f26223d3-22b0-4b85-8732-fa949fef8692,7d7deb1a-ae7f-46ec-9cd2-c93c3a63da1b,0.0,-2.6,16,100,50,30,94.0,40,False,29.28
bde42067-eebc-43c5-a17f-c632b452670b,ec805924-9f72-44dd-aa2d-a2a4f2ef4276,53e20dcc-01f0-4f6c-a0bd-9680bf51794f,0,15.0,20,100,70,30,100,100,False,18.5
67bb4382-ffbb-4abd-8135-498ccf9ec092,04fc0fbc-3d70-4d3a-87dd-38115c9a01a5,f84bdc1e-1ca0-4d75-af22-8d84e0ce29f7,33.33,28.2,3,100,50,30,64.0,40,True,42.64
018fb860-5517-4734-a409-ccb6485efe88,8dd3b10b-43d2-4148-a68b-2f2d3822a084,c8d62242-d03e-4a64-88e5-3869acefbb41,0.0,13.6,19,100,50,30,17.0,100,False,31.97
c89c829c-2c87-4e84-9981-3f2e1abc77a5,23a5d305-eda0-4e94-8e98-f4c86a0ad297,359f0cc1-ddce-4021-8f11-43ff44aa9664,0.0,5.2,13,80,90,30,100,100,False,34.84
4e1e89c4-c3fa-46fc-8597-0fe055955e16,949173bb-98e6-44f5-8862-71f45f0c5487,0e01580b-2d96-4824-b11a-df4e236eac05,0.0,1.0,0,40,70,30,44.0,100,False,21.9
06be173f-cb2a-40a4-8698-9990f2ee30a9,e257edbd-289c-420b-9e7f-fbd7e8aee60e,fd866b7d-202f-4301-b733-7c864a262b15,0.0,13.2,8,100,70,100,100,40,False,37.44
c399179c-bbac-408d-9824-dcd4e8bd5897,98b776f3-143a-49e1-afab-2a677ea2f30c,a6fb5d35-a134-451e-885d-858c967dd604,0.0,1.0,15,100,90,100,100,100,False,40.7
6ca904ef-2a2d-423d-a463-111c1d630859,914ef79f-a7d5-4d9c-83d2-4aaddd4ab194,7dde43d0-3c5c-4e4b-9649-4516c4dd772d,0,6.6,9,100,70,60,100,100,False,17.22
97e90ae4-3cdb-4e56-b8cf-b57723af05f3,5d47c32c-9bdd-4b73-95b2-b9200c65f614,9af8d3e5-2b58-4eb2-af51-10db10f88ff3,0.0,4.6,14,80,90,30,100,40,False,31.82
3f14be37-9d16-4d0e-aadb-43fabeb3416f,44f895f3-ab52-4c68-be7b-108a8c8f3740,8da016a1-93a1-4513-be08-698e1b1a59a4,0.0,-7.0,0,100,70,60,100,100,False,33.6
2d6a14b0-8734-4a81-9244-5ba408147f48,5d47c32c-9bdd-4b73-95b2-b9200c65f614,4cb89952-8585-4b0a-97f9-4bc7a13eb651,0.0,9.2,18,100,90,60,100,100,False,40.64
b2987a69-c754-4b4f-9403-8c45a1860bde,c9b924f7-3f8e-482e-9312-9d29d29ca15c,6aa38238-9f31-4cfb-b5a8-c22dea8be790,0.0,8.0,15,40,70,60,100,100,False,29.1
845036e4-2c6b-4cbf-858e-6ca2022ef71d,61370f10-eee0-4038-868d-5f5c912b2943,a6f374f3-a2b4-4ac8-ae6f-e876f104029f,0.0,7.6,9,100,70,60,57.0,40,False,32.27
a1624f30-0ac3-49cb-8d48-c32778fe3833,44f895f3-ab52-4c68-be7b-108a8c8f3740,a260dacc-ac37-4e54-ac05-f80b45c60eb6,33.33,33.6,9,100,50,60,100,100,True,50.62
78a46ad2-030c-4a1e-889c-b9eb70608ded,61370f10-eee0-4038-868d-5f5c912b2943,0066d23d-5a04-48ce-949c-5a07274c0ea8,0.0,8.4,1,100,50,30,100,100,False,33.28
72bd3ff0-078b-4460-aa52-88bfa299e814,e7f45d2f-34cb-419a-8270-bf960d8fe50a,a666cea4-bf02-441a-be43-9a893ce77d62,0.0,11.2,18,100,70,30,100,40,False,34.54
2fcf7164-3dd2-47e6-baf2-994e17130244,8dd3b10b-43d2-4148-a68b-2f2d3822a084,833eb1a5-4478-4bf6-a46c-1e9b01f531ae,33.33,30.2,13,80,50,30,100,100,False,45.84
5c7cc695-bd5f-4b92-8bbf-102eeab239bf,8dd3b10b-43d2-4148-a68b-2f2d3822a084,5222657b-1350-4cb4-9f62-7351579f6521,0.0,0.0,20,100,50,60,100,100,False,35.0
0e9d34d7-f18f-4194-8285-8b63c770e358,aaebbf9c-00ad-4aba-838b-0c0824c87134,7557f67f-6461-47af-adac-c41d1d768886,0.0,-1.2,7,100,50,30,100,100,False,31.96
f693a240-12d7-4d83-aa3e-9e47785aebd7,15652769-6889-45a0-b08f-3263d4450a57,e3167db0-b619-49c7-a046-befb889b89f4,100,83.0,50,100,70,60,100,100,True,86.6
4ea2b912-80c8-4822-aafe-c5fd0e4a33d5,2cf52316-f696-49ec-a725-0b6df727b6b5,83eaaed2-5d35-43b6-a84d-70cd4844968e,0,4.4,16,100,90,100,100,40,False,18.48
fd304028-3019-495b-a0b6-76da4a7e1570,c4ff8043-795c-4939-8a95-953711753ce9,237dabc9-3641-489c-b070-de80368ada93,0.0,9.8,12,0,50,30,100,100,False,19.66
67a7e161-0089-4a81-be77-16d70d49c07e,aaebbf9c-00ad-4aba-838b-0c0824c87134,46f9e081-db7d-4c3b-9683-00ebc5a1c0dc,0.0,-2.0,15,0,50,100,100,100,False,21.1
1841c72e-8c2a-44e5-b061-6f815e12b844,23a5d305-eda0-4e94-8e98-f4c86a0ad297,7bed38c6-c682-4282-a9cc-e28aaac497d2,33.33,68.0,100,100,90,100,100,40,True,69.6
e44c0865-094b-42a3-90c5-b68c467a41a4,e3af6c35-cd72-4ebe-81d0-a93493f3d4f3,81e7bd11-33f5-4d1d-9bc0-c4ba024af5e8,0.0,11.0,5,100,50,100,100,100,False,37.7
